"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-04","8.50","72","81","65",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-05","3.80","72","86","62",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-06","4.47","75","87","63",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-07","6.49","72","75","68","    1",,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-08","4.47","74","87","67",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-09","6.71","79","90","70",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-10","8.50","82","92","73","    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-11","7.61","81","94","72",,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-12","6.26","81","95","73",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-13","5.14","84","95","74","    1",,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-14","6.04","80","94","73","    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-15","3.80","77","87","71","    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-16","4.92","76","85","72","    1",,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-17","5.14","79","89","72","    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-18","10.29","80","87","76","    1",,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-19","6.04","83","93","75",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-20","6.71","78","85","73","    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-21","4.70","78","88","72",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-22","5.37","79","91","71","    1",,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-23","5.37","79","92","70",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-24","4.47","84","95","74",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-25","2.91","82","93","73","    1",,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-26","4.03","83","94","75","    1",,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-27","7.16","83","93","75",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-28","5.82","83","94","73","    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-29","4.03","79","87","73","    1",,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-30","5.82","81","94","72","    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-08-31","4.03","78","88","70",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-01","13.42","79","87","68","    1",,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-02","9.40","71","80","61",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-03","4.92","68","80","58",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-04","3.58","69","81","58",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-05","8.95","73","87","63",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-06","4.25","76","86","66","    1",,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-07","4.70","74","87","62",,,,,,,"    1",,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-08","8.50","74","87","67","    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-09","6.93","72","75","64","    1",,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-10","7.38","69","79","59",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-11","5.37","67","80","56",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-12","8.95","71","85","61",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-13","3.58","78","92","68",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-14","4.92","79","90","69","    1",,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-15","7.38","78","88","69",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-16","5.14","76","86","71","    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-17","8.05","75","84","71","    1",,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-18","1.79","76","87","70","    1","    1",,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-19","4.70","77","88","67",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-20","6.49","72","82","63",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-21","7.83","71","84","63",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-22","11.63","75","85","71","    1",,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-23","8.95","73","79","58","    1",,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-24","3.80","65","77","54",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-25","2.46","64","78","53",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-26","7.16","66","76","57",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-27","6.93","65","81","51",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-28","5.59","71","86","59",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-29","6.49","70","76","56","    1",,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-09-30","3.80","65","79","53",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-10-01","2.46","64","76","53",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-10-02","4.47","65","82","53",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-10-03","7.16","71","86","61","    1",,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-10-04","6.93","72","85","66",,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-10-05","4.47","73","85","65","    1",,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-10-06",,"72","77","66",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-10-07",,"68","73","63",,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51151","-77.32344","50.0","2021-10-08",,"68","77","66",,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-01",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-02",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-03",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-04",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-05",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-06",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-07",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-08",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-09",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-10",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-11",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-12",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-13",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-14",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-15",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-16",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-17",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-18",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-19",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-20",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-21",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-22",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-23",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-24",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-25",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-26",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-27",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-28",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-29",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-30",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-01-31",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-01",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-02",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-03",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-04",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-05",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-06",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-07",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-08",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-09",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-10",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-11",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-12",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-13",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-14",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-15",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-16",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-17",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-18",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-19",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-20",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-21",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-22",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-23",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-24",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-25",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-26",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-27",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-02-28",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-01",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-02",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-03",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-04",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-05",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-06",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-07",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-08",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-09",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-10",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-11",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-12",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-13",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-14",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-15",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-16",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-17",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-18",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-19",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-20",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-21",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-22",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-23",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-24",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-25",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-26",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-27",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-28",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-29",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-30",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-03-31",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-01",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-02",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-03",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-04",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-05",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-06",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-07",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-08",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-09",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-10",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-11",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-12",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-13",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-14",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-15",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-16",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-17",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-18",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-19",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-20",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-21",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-22",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-23",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-24",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-25",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-26",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-27",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-28",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-29",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-04-30",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-01",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-02",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-03",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-04",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-05",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-06",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-07",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-08",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-09",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-10",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-11",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-12",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-13",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-14",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-15",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-16",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-17",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-18",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-19",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-20",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-21",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-22",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-23",,,,,,,,,,,,,
"US1WATH0060","OLYMPIA 6.7 E, WA US","47.0408","-122.7523","78.0","2021-05-24",,,,,,,,,,,,,
